time_index,loudness_zwtv_target,loudness_zwtv_pred,sharpness_din_tv_target,sharpness_din_tv_pred,roughness_dw_target,roughness_dw_pred,tnr_ecma_perseg_target,tnr_ecma_perseg_pred,sii_ansi_target,sii_ansi_pred
360,32.57009,11.140547,1.7769337,0.9434422,,,,,,
361,32.429256,11.141076,1.8099724,0.941044,,,,,,
362,32.432377,11.140624,1.8249234,0.9436281,,,,,,
363,32.164345,11.140133,1.7882519,0.94476926,,,,,,
364,31.934061,11.139377,1.8952208,0.94399196,,,,,,
365,32.084057,11.137461,1.881069,0.9423839,,,,,,
366,31.942665,11.135849,1.8193403,0.9401916,,,,,,
367,32.01832,11.13365,1.9701561,0.9387958,,,,,,
368,32.614388,11.131492,1.916184,0.9380579,,,,,,
369,32.532272,11.128491,1.8532771,0.9392343,,,,,,
370,32.431164,11.125081,1.8941067,0.93782854,,,,,,
371,32.41324,11.122541,1.8844935,0.9399191,,,,,,
372,32.320786,11.120447,1.8235849,0.9391253,,,,,,
373,31.732368,11.120486,1.749769,0.9392951,,,,,,
374,31.45035,11.120003,1.8227743,0.93846357,,,,,,
375,31.180254,11.118547,1.7279654,0.9363823,,,,,,
376,31.335167,11.117874,1.947386,0.9365611,,,,,,
377,31.726532,11.118091,1.8922322,0.9374131,,,,,,
378,31.803905,11.118042,1.9053674,0.9388032,,,,,,
379,31.920485,11.117799,1.9427499,0.94072104,,,,,,
380,32.054325,11.117284,1.8695464,0.93891877,,,,,,
381,32.34427,11.114868,2.0290895,0.93651474,,,,,,
382,32.60798,11.112394,1.988529,0.9378645,,,,,,
383,32.765686,11.110536,1.9459057,0.93750226,,,,,,
384,32.470833,11.109191,1.8566278,0.9411681,,,,,,
385,32.217533,11.10592,2.102117,0.9381467,,,,,,
386,32.65247,11.106353,2.0846002,0.9388977,,,,,,
387,32.735085,11.104385,1.9223175,0.9374086,,,,,,
388,32.110706,11.103454,1.8014746,0.93810225,,,,,,
389,31.477264,11.10299,1.8451648,0.94053876,,,,,,
390,31.328077,11.10075,1.8480983,0.9405276,,,,,,
391,31.238426,11.100032,1.9459691,0.94196594,,,,,,
392,31.481497,11.101244,1.9093446,0.9421626,,,,,,
393,31.44089,11.101043,1.8962029,0.94162357,,,,,,
394,32.00114,11.100502,2.0831833,0.9401289,,,,,,
395,32.578175,11.099212,2.0231438,0.9428763,,,,,,
396,32.993042,11.097129,2.0510838,0.9432086,,,,,,
397,33.066753,11.095077,1.9657862,0.94453317,,,,,,
398,32.825737,11.093242,1.8697747,0.9442087,,,,,,
399,32.716904,11.092346,1.9816391,0.9416952,,,,,,
400,33.0328,11.092903,1.9435805,0.9440551,,,,,,
401,33.139412,11.092883,1.8556623,0.9456108,,,,,,
402,32.840847,11.092232,1.7955592,0.9428961,,,,,,
403,32.415707,11.090802,1.9244639,0.9412786,,,,,,
404,32.040707,11.089832,1.898664,0.94069886,,,,,,
405,31.73173,11.087924,1.9116285,0.9419092,,,,,,
406,32.3137,11.087887,2.1389284,0.9424319,,,,,,
407,32.46349,11.087803,1.8941956,0.9433641,,,,,,
408,32.206505,11.087523,1.815166,0.9415654,,,,,,
409,31.862278,11.085975,1.8271518,0.94185305,,,,,,
410,31.492601,11.086311,1.9410611,0.9406184,,,,,,
411,31.562107,11.084885,1.9839429,0.9406635,,,,,,
412,31.631258,11.083889,1.9014832,0.9399147,,,,,,
